id,created_at,text,user,retweet_count
1099878128623730688,Mon Feb 25 03:45:55 +0000 2019,"And the Oscar for best Actor in a Leading Role goes to Rami Malek, Bohemian Rhapsody

Live #Oscars2019 coverage and… https://t.co/kXZk93P82q",BBCBreaking,1696
1099668690193272832,Sun Feb 24 13:53:41 +0000 2019,"Bangladeshi airline makes emergency landing in Chittagong following an ""attempted hijack"" https://t.co/TsrFHUeMAh",BBCBreaking,586
1099620006369918977,Sun Feb 24 10:40:14 +0000 2019,RT @BBCSport: Claude Puel has left his role as manager of Leicester City following Saturday's 4-1 defeat to Crystal Palace in the Premier L…,BBCBreaking,171
1099377026291679232,Sat Feb 23 18:34:43 +0000 2019,"RT @BBCSport: FT: Wales 21-13 England

The defining match of this year's #SixNations? Wales have beaten England after an absorbing battle i…",BBCBreaking,582
1099324631041933314,Sat Feb 23 15:06:31 +0000 2019,"Violent clashes break out on Venezuela-Colombia border, that was shut to stop aid arriving - follow our live updates https://t.co/rivKJl0Y14",BBCBreaking,643
1099018658171490309,Fri Feb 22 18:50:41 +0000 2019,"Singer R Kelly has been charged with sexual offences in Illinois, US media report https://t.co/sGv0fIpKCN",BBCBreaking,1907
1098967400081510400,Fri Feb 22 15:27:00 +0000 2019,"Actor Jussie Smollett suspended from US TV series Empire after charges of faking assault, producers say https://t.co/MvO2El7otB",BBCBreaking,529
1098937745194565632,Fri Feb 22 13:29:10 +0000 2019,"The 16-year-old who murdered Alesha MacPhail, six, on Isle of Bute can be named as Aaron Campbell, judge rules https://t.co/kJx9qB4pPP",BBCBreaking,697
1098884551840026630,Fri Feb 22 09:57:48 +0000 2019,"RT @BBCSport: Chelsea have been banned from signing new players in the next two transfer windows 
👉 https://t.co/q8yauusi27 #CFC https://t.…",BBCBreaking,2069
1098872081528340480,Fri Feb 22 09:08:14 +0000 2019,"Labour MP for Dudley North, Ian Austin, says he is quitting the party - but has no plans to join Independent Group https://t.co/jJy7itD2Pk",BBCBreaking,287
1098604778471505921,Thu Feb 21 15:26:04 +0000 2019,"A 16-year-old boy is found guilty of the abduction, rape and murder of six-year-old Alesha MacPhail on Isle of Bute https://t.co/MahhUkMmso",BBCBreaking,496
1098178623947923456,Wed Feb 20 11:12:41 +0000 2019,"Three MPs - Sarah Wollaston, Heidi Allen and Anna Soubry - leave the Tory party to join Labour breakaway group https://t.co/F32zMjb75s",BBCBreaking,1208
